DAY,address,amount
2024-06-29,mtc1qxwfhw9x7h5rjd033qw4krlrk64936qrcgzrqlsc,627.38625604
2024-06-29,mtc1qygk2y7w7mn50xkl4ynn8t73ws4229junucxz9vw,2127.41505568
2024-06-29,mtc1qyt2pc3r3zzz5dhqrchvxdarpdshadh3vspsamel,6002.95706077
2024-06-29,mtc1qyvlgnyvu8dp4lrdnp666tm9kgmwwevqvyyxv2ur,26126.93150458
2024-06-29,mtc1q964hu669drpnz6d3xj9f9hrlcfaefg5tue8vann,134.50099513
2024-06-29,mtc1q9wl3742slet37kqe7c23s97365ke47z4gyfc0ct,887.37110300
2024-06-29,mtc1q9fy4rk3g0urs0sr4dd78x3hka74cxdxwvtmdnmq,1198.34010322
2024-06-29,mtc1qyhqq3mmzgvf3dxw0mp87c86xu50cndj85g508hu,9331.28944882
2024-06-29,mtc1q8huq47v9qjyf8cu3vk8z63v30vc4lylmvmzpunc,393.99859171
2024-06-29,mtc1q85vuvn5qarxa0v85myxqyfu3lffwq9s05nf99en,1395.05071867
2024-06-29,mtc1qxgawduj8xqkk73y360hjv09f6eqlk3v4usvp0js,2966.39490306
2024-06-29,mtc1qxckxgpqgy37lck4yv6jlfrm046em3evr59tqdpz,6286.51925126
2024-06-29,mtc1qxsk4ef8hsf9zvyuc6k5lhuley6n294reqqgcn8p,128.37946203
2024-06-29,mtc1qxu9hle60tcqgaxllrkndn2r64805066eqlprdcy,344.25443057
2024-06-29,mtc1qya68eq933r3gpggusd2xffcs8g405gz3gpkjlqx,1220.75908277
2024-06-29,mtc1q9usaavve5d7sqjeuvlxyqdqzw93uldcuqvq74c2,7265.17908234
2024-06-29,mtc1qxfhhtf9h82ufge2ap9p9qf8yd7hh5e4n5m5z5gf,11608.55381337
2024-06-29,mtc1qxah8e9q6vs2fv44sxeq6tlps52jhfyd8vvjcawc,880.07243286
2024-06-29,mtc1q8xmqkcycwx5jg7ehqvsu3cgnq4fcg6tyvamluyf,10838.24022466
2024-06-29,mtc1qyf4c3nzjezjvhtue6246qce3fykwzjfpqnczx0t,103692.54342919
2024-06-29,mtc1q9vmhlhefwuqslef5yw5kxctexyma2hrcs2p8lz9,343.82571396
2024-06-29,mtc1q8j5u0e445ag5vtrlepgc9ludmg87mvdugn9eeyn,2037.64350075
2024-06-29,mtc1qx0exdvw9c5zlwve0yxg0x2j57a9m5mdxv3h2kqs,3032.21585298
2024-06-29,mtc1qxq9ue94v6fzs2604lh2syy00gd2prk8y5h6yqh2,4861.86526461
2024-06-29,mtc1qxduerfg9ccghtjsd4cec3ee3u0dtyypf5elezy7,10098.65342462
2024-06-29,mtc1qxjh83n7n3j6znhu8g5407p9r2qakagxyqlz5elp,42785.24172194
2024-06-29,mtc1q86uaj6npnrqmkn7yx4wtkvdpqqfz66n0vu9eeek,171.99752375
2024-06-29,mtc1q9uqt290wkxcnwzn4cj2rh889y468g60ugvr69r0,691.33335650
2024-06-29,mtc1q9h0eg35d8hxn6l0eup2lw8yf034u8ler5vg29k2,853.45722734
2024-06-29,mtc1q8spxu2gtpqd3ds75nqv55ptgmdpd4dklu8g87hd,3508.04509942
2024-06-29,mtc1q8nn32p03ruqhde6586j4s0mfmayu3q7avatavly,11164.62943903
2024-06-29,mtc1q9prjawawgn3nxe8248z8le5j746wa50hc67ryqd,42078.95834354
2024-06-29,mtc1q8w46mduuuuk5d82hmdckzf5nwydg4rp9uu0a5sp,230.46852990
