address,atomiq_tokens
mtc1q8me0n7730xdw9pmvazz5l6alwarp7ga4ua06u9q,1516.222241571
mtc1q8uwwalnlfs2kgqu76s75pgjry6squu0lsm809ze,1513.6956008129
mtc1qxl7vtqnlzkfsnglt90wjs5kzfa7szrwvuyk89dc,1511.0967931937
mtc1q9exmzjqct9v6h7tqmd7ad6xw73whzca8522y633,1509.9295733145
mtc1qxc4c0vpmw7zhzpcc0l4v4usqjde20fksq8sg6el,1508.6005918934
mtc1qxe6rss3m2mj34kuq6pg3el0zcc0avcnksr6cffg,1507.7592503946
mtc1q98ulk58hvznajdhvfukl8fjy7prfjwcvqdelefk,1501.5741754429
mtc1q898rzztt9sa0pjtc4cnw9al9dx2w3xfcsv0umtr,1499.7562204588
mtc1qyg26wyvwhdjxcpgcjkh2txuj8msp4cj6vrqlzt3,1499.0992208839
mtc1q9z0dxmjxkqehez4nduzg5wljn02ja2skqcwxyct,1499.0719319985
mtc1qxp6wfhan7lwuj4f6eg7l274kyw2y07qyvdqv9q6,1493.3618981274
mtc1qytv3wmkm69chcz72n7p9fg5umhylw5y8g7at4n8,1492.500492647
mtc1q8f0s9fdppjzps0an9y74ec76acpwxhldck4cvq5,1488.0148496189
mtc1qyczfsxwhfyy6qllq0uaxce8cw2r4l09tcplrtv0,1482.6757607877
mtc1qx9m5mxpkuysj3z2mlu4k2dn4nzudg3wps4j2h34,1481.1360458554
mtc1qxvptvmhar5sm3ar73wszcymmvr7ddyt2qyf6p80,1455.0609895051
mtc1qy3qkvj4mf98r62ygm856yqevd43ryjtjsz5yw26,1451.1830393948
mtc1q8afqhffh6748lptc8ef9m4pvyumtm0z0vvhqp24,1450.0072531583
mtc1q8zw95nc8qcx2j77lq5hpxnucf292al97ucjsd38,1442.6517523092
mtc1qxn35ym26vspssl3wgxtw20qtzsht6l9nglw5sp5,1441.6493482068
mtc1q9nzjlyzxe79lv6v40mxfaa2t45lunynm55hn6pz,1441.0657191195
mtc1q88cghfgg4ds29wscf6tp622crgkjewgv5lr2dnh,1440.9442361847
mtc1qy7quu5cm6lxvrzq6ynv06aqrz5fp06g4gemmr0x,1440.4055013609
mtc1qxl3jwa6kjjejplev22h8fhajqleyyvshsysclh5,1432.488306598
mtc1q9t0lkdaqkwmuck32rmxy7mt984uxfw0dqk4ftcg,1431.1615034714
mtc1q8qc3a3gjqal4u5yrkketl4542sg7xyv5v5sqmef,1429.7763511574
mtc1qx6zadnagjs4a89g9mwk6z3ky0agl7jqaunp77td,1423.3581419003
mtc1q9e6qvmcv65r0q69aqeudq32xxemm68whq7fgsmm,1412.9014051091
mtc1qy04gtv6s5gxm3m9gzl2uxc2ktua9u7cg5nse8g0,1409.6748978161
mtc1q8punpuw38jyjee3fj87flctk3l45vm70uhnkavp,1409.227566709
mtc1qxu7lyptmhrrvsaa08l3cv53ntr6vafvngy3mzkd,1408.5866447903
mtc1q8w6h3ugg20dlmzar9370rpf8ctqrudkrc8l3atj,1407.3889021347
mtc1q927y54gsc5sz08xux35qxxxpcphpuenryes0s2y,1407.3799373574
mtc1qyz6sgcnhc6gfqn3zj3cq4fnp2zuuv340vth9k3p,1405.0147737912
mtc1q990744hz4hnmuffqf5pvz0jy57r0dc5ksy7f7fm,1404.1420637165
mtc1qxq55rl6psmxfe9ugqal2schtzp97r4r4yyz654r,1401.4592396079
mtc1q9kh6ewp42e7qngnykgf5hl5mw3msznm45n75e9z,1400.9956511157
mtc1qx7dy94jm46tgs4yvxc2rehfamku0p63j58p2gz2,1399.9137513955
mtc1q9nlduuhm8gdzsysgns6crw2r2a3l6k62sd8sw5y,1394.4068617297
mtc1q9usaavve5d7sqjeuvlxyqdqzw93uldcuqvq74c2,1390.2796667611
mtc1qygyyvp7vpa3tvh7lpv5rgs804qguc0d2vfw56w6,1385.581182754
mtc1q8x6llfn0p0xz2s08dkwgulm3ym093q5tydd9ha6,1384.2638619628
mtc1q965p5zw0lq2jjz8latjhqsdtln5ujdsgcgfrxz0,1371.4343388144
mtc1q9hwczdf8euk2dm7upd8wpws22lwhx2ct59vu2wm,1363.6744083782
mtc1qywe92ggwu53gyfshexdg00ang79lqpzksen4f40,1362.3994705604
mtc1qx49ryzzmlxma74qyxaf9zjx0x0fcmfl2gcj09aw,1362.3871610925
mtc1q88lzg7arfw40a2cunp7ju47l0gv3qlgespx2sda,1359.658226152
mtc1q9augjvpaljxs0n0jkvqhkzgkpv60zw4du6pyrxr,1358.0667204718
mtc1q8ju693r5lkseunegn0defkxyekxhu9syvgdpthw,1347.2146251963
mtc1q9l39asekqdty9h5f62f0ffhwlrhja420yhwegup,1345.5302376832
mtc1qylnjhy9z2fkgs7x7pvjj4fjsc4rezs3dskfk26z,1344.5827723232
mtc1qymx8r96jacv543szs5l9y9pq3p48cywjcg7pme0,1341.3884803417
mtc1qxpef44gg8q7rgmkjtd6eyqz48cxq62l9ua0gdpl,1335.0345108957
mtc1q8w736e8hfrehmjslstr4gp6cuteh6xq9g956f3h,1332.8195436396
mtc1q9uqqvexzxg48nd2qqg8a9ex0fm5s7sf6sdgjzfm,1331.8801849046
mtc1q8z96nzglu9h7xuus6cxx633syhxxfgg9vq7qceg,1331.484700112
mtc1q9dpuxfepag3k3uhjnq5c09yx0j29sjehg6zwfxk,1331.484700112
mtc1qyh4rn695kgzc40aea8384wky6nzkhrp65exg4hk,1331.484700112
mtc1qxqevlte7gjcczh92zpmv2fkkeyj9cfqcvhtxxs7,1331.484700112
mtc1q9nq5f5du55q4r3dc2z2kx0jad3j4t040shar0u2,1331.484700112
mtc1qyuhm9s4a94xllvm4mqxu98fuweug6x77c02ez74,1331.484700112
mtc1qxp06t4hsqyetv59fmxn4ggg73pxujmwnyfdcasf,1331.484700112
mtc1q85yna8uk03ewp7rkphdvf0wxku83vt9tqwww65y,1321.3799942396
mtc1qxcpwt80z83kj2577uj0alnn9xjvskn30sq6jg4u,1320.8354732151
mtc1qx9lau4vc8eujqg57gvclf34cvl3ywgmn5a6m6gf,1320.424590377
mtc1q9gm9jhg3qulscx0d67cuhgmpkx8x4rqvyukfe28,1310.6433620211
mtc1qycvvfhxpzws9p4yp90j06m8z4uxmyuax5q7zgcd,1309.6521622611
mtc1q82vsanwtad6v9ne669e2n53jnc3nh4fwss7rpaq,1307.6329299284
mtc1qydxrxyn0r9n26ece8sx7d8dudsn3rl6fgzuzafk,1301.393879439
mtc1q849j4ph3402dnfpwk4nfp7yxvyvzcrntun9qlxe,1297.6700857441
mtc1qxnrujn402ku7nw9jdxmwvew7x5s8fn6vggu2sel,1295.5954405597
mtc1q9w7a5qzfwul07reephsce4ev885r334fs8jlcwv,1292.1639884311
mtc1qx9z29g7z0gttzegcueyhf2ssm0284gq0cq3t0h7,1291.8705417498
mtc1q8v0295zkeqdmd4386rycld8ystqvzwdfsusfs0s,1285.3838853547
mtc1qx2t0u7f0yy7f332j0cvkse3qw2dumrts5fh8k7x,1285.126814287
mtc1qynh3394n6qz7dr6n3cw8et8h0qk3d2wus5sz8gp,1282.0816805647
mtc1q8cr8awtxzncvn6fcxpljy2vhumsvjmuqqmm0hs4,1282.0816805647
mtc1q840lfnv25sxkcw9av3px4vgzjtgc8zr4ufw0pn2,1281.4530110864
mtc1qxq4m0rvgq386d28fcx04dqmr2dz26gyfqc225v9,1281.3158432502
mtc1q86h38q4md5622qly9h0tj7y9m7lln2whyhscr4g,1280.6713472136
mtc1qx2r2smwtvc2al6p7sg3eehjkpgemn2drvq37ljd,1277.7789266761
mtc1q9vzde95k8wt6f5v5x42d0n3uw4858auyg5a0vdz,1276.7094604502
mtc1qxmycmaaj45z43zj4ukawef6dlud9jc2pqavk0gw,1275.2537120856
mtc1qywjjwmp9qsxhhz6adtdup8qcc7e95sutyfzpeq6,1274.8430573337
mtc1q9rq3xrc247k4wpjm9e0qhz9rqkmw8czegnz6wn6,1271.4006248405
mtc1q972qqnmwvgjfhzglwdjgrs96zdpz6pxhqug7qsp,1267.6558134726
mtc1q9nhmr03ker7c028qc0teymj9tpsnhrlfueel0ft,1265.418000387
mtc1q8fk6gg5cj7jp038xaq5qwrxlv06uaw5cc0t4vmr,1264.5942845604
mtc1q8n4g47pv5rmrr3n8fwe3yw570ykgxks25dwlva6,1264.5703451513
mtc1qxjqxsla7kf8uh68cm6tseysjzy3sxvzw5ap0ufv,1262.7105191592
mtc1qyz509x0jttwulmf0hsfydxkzgrknlhr6ydfy89l,1261.516956968
mtc1qxsv75ufpsshqc5gfmqga8lqp4evy8tk6vdy0d00,1256.8647308941
mtc1q9cpflfw7yj7cp8v3kxhefhe2qmhv4ta9vfnjjkk,1252.3369564448
mtc1q8hg2h0whsuxews3aylzt7vwp65yws2h4cd02zzz,1252.2595165347
mtc1qy6yqyl8u6zspuwcm6h3ltlrejv6kkn8p5cclr6w,1250.8620650611
mtc1qxw3lynzm6xpmqntw0vmzeh0zjggqus84ytpnnwp,1248.4082883472
mtc1q8ushf57nlkczxpas7rj0z7d7p4pp5kwdcaz4qjf,1247.0099797731
mtc1qy37dhp2ryyn2xcz2sl62msp7drgzxvymg6lyu4k,1246.8309231631
mtc1q9tu03k2flgun0esl8ws43nx22uc6uykmqj9nwv7,1228.7132550493
mtc1qxks765wd3q7fmfk5738zg64pvfex3u645hfhvzr,1221.9268940481
mtc1qx0rn0426stmx35qq2430a2l5ec92y4c6vetzwty,1221.1699074503
mtc1q96p5payf4f7qya37ysdvtd7e6p09k8ructvuxva,1220.9181168702
mtc1q98z5azn7t92ydtvmx9et4d4d5yn73jrdvtw0pa7,1220.7146208349
mtc1qxy083mf7d8un2lu0u500040x2eyqa0fwsr5055f,1219.9348136207
mtc1qy3glmphmz46aqjn92txxz873amrg0p6jqdgnn2z,1217.6641920148
mtc1q8avkp6ypy7e9dc7ctkd6gxnt76sy7cakusrr6s9,1200.8166728055
mtc1qxwg6sm360er3vkdyalvs5kr7n9mfzeca50c8cp5,1197.0854144171
mtc1qyp0tkd6vnw8qg3dte3hurnudnyhwc3jdcmwpm2w,1184.4527782227
mtc1q9n4ty00ea0euehftl2jpc7ye50teudr6sk7637x,1181.7287112979
mtc1qxckxgpqgy37lck4yv6jlfrm046em3evr59tqdpz,1180.7235972275
mtc1qxjzjk8w7uvtyvlt65sq2yjnr6cw0nny9yajzu0q,1174.3782969226
mtc1q9qatt52yv9x09kulr2ut5rherj34h2kh5xrdcnj,1172.6633183864
mtc1qxkj6ddwsyc2tnqrmmck97xnh8z3mk36pgf9ul5m,1172.5673690376
mtc1q8fesd6rk58qvmg8m2hgpjcghtpqtsypgst0r2hg,1169.9197337766
mtc1qyx8d9zaafg4v2d6yan9dhwc04gsfclq85tt5cx4,1169.1783369209
mtc1q99avalcz7mq2y8zehndy4wltgv7nmql3q9ff5rj,1166.2247288264
mtc1qxgyq5vqxkvj5wvhx7t7y5wrxxr5hfvkdg4t7947,1164.6929646737
mtc1qy3kwy4jj4uuln4tq45406cpz6np3tw9gcpyxx3n,1163.4965234772
mtc1qxa0dvyerhgajeklrfj2falffrhayguyjqhy3jsk,1155.8951645754
mtc1q9zdp74a6uyrc7gn7vv8jfk7qaclrclf2v03fm0p,1154.611715138
mtc1qx59st9mcwzr0l632awje5fqek99rh92vyzf3s67,1154.5359844597
mtc1q82dlknj3w0jswdre7wa072yugsustsd6gkhc44s,1148.2459799087
mtc1q8xdhr2g5qekzrv0ugsl6n0y7rqacm9y45wktwfr,1147.2058012313
mtc1q8vkwzmnkxruujexaphtlpu3zt40xsdzguq3phfk,1143.0275206755
mtc1q8l0unm5dd5wpjrryz5pccpej7aqzg059qcha6ks,1141.7692416061
mtc1qyjz6fflhs9zuywq9znape905vqfzr00sszj4u6x,1141.0910780638
mtc1q97sdn9kjqtal5g7mqrawktuk5dpm9064gmy74c5,1140.9706216652
mtc1qyt2pc3r3zzz5dhqrchvxdarpdshadh3vspsamel,1140.8561964906
mtc1q8wwn34ue847nxkcwe3cztydsvtyjsvl3yd9cmll,1140.0715646057
mtc1q8vwvf3y0hvffc8gk6j2mhpestvrfwq25qjnng0m,1138.7301254218
mtc1qx4lthlszx7cugs0amuxsxglntszupqquck5ys54,1134.7538097098
mtc1qyj9fzf2ah37rf94rlu4hxrh93lspzzkzym8pu4f,1130.7126495115
mtc1qykrtafurp4gmsyuag4s8dlwe0dw0alf6uh4d62a,1128.608509707
mtc1q8v5778uhgedf74c9neflal265uleynxau7nmktk,1128.3981903471
mtc1q8ezmsvgjtlalslhhjg3f6yjk89wgxkatqfagyt8,1127.4003937967
mtc1q8v6yh8g4ecz6l8uawx032ufuwlacevtyyasrlk8,1127.29890771
mtc1q8kdwf7sjeyecsse0wmu623wsy4lpl6zpc8ek7qy,1126.361136974
mtc1q8qrze88vha3ypp3atw8ngt2hd7tlnhg6ut276rx,1125.8958071273
mtc1q80rxlrk6pzuglvk9e0rvgvl5y30lf60lvuye2zs,1124.270153588
mtc1qy78rx4tf2dzfmte9v48df324ddpr535kgc5cgt3,1123.9408283555
mtc1q9m8jp2eg8hn3ukkags2n6qkvc3ys88kmqy9spg5,1123.8971543131
mtc1qx0kytv2psm3v245np92564akftkkwyuwc245q5e,1120.4165141464
mtc1qx3e40xp4n5cwa2qeuae2x68evfczjj0tgg2rug9,1119.5000775186
mtc1q8ta0yqe0v0p5rxe6m9035g9es0838c2wyrzxk8z,1115.4967697526
mtc1qx7s9677hhk897zs0fzmf4ae5dyyssmdjs7hs5uj,1115.3854242888
mtc1q807f73hd4xx2xuz8agf4qxcx2zy7j4v6vhpxdxq,1115.3243659428
mtc1q8h27kfp0l27q4rn3m6xzvq2qkp7y3msdqzez3xp,1114.2633562232
mtc1qyuqh6x3up6e9l7dks9dy55mvkn64tmak56zruy4,1110.8834105712
mtc1qya4uz705v5jmy9lhxn2f7x7wg7wcpsy8qpnkld5,1110.0629303252
mtc1q9we393y5takanl3pr0em4yhy0jkxntt5vtf4ly8,1109.5199285279
mtc1qy8raes4tvp500f3tx6vmrqzael9758h5crahz0m,1104.2484405965
mtc1qx23syfpfe6ss7qymlmnazvz3c8v8sc5pgp3jfwl,1098.8602051797
mtc1qy0r5dvm3jgvqcqtcpye9xrak25dfdkwtslrafxk,1098.1225688315
mtc1qxt20svxgp2vt8rmwy6j38tnhj69wdnpkgs6ngew,1097.0193937701
mtc1q83wlu3zhz4r3stlaj3pq0644az0ps5ktvlpc0ds,1095.4600628147
mtc1qxpsx527f8c9yezwxqryak64gap7fw368q76gpfh,1094.1862851897
mtc1q89h0gm2qstn6xga6qw4kyqf4xdfjnrk7gc4k0ml,1090.8747884602
mtc1qx6mqr5v3wu09mzazxndlkcanaamxleues3fgx65,1089.6982210492
mtc1q9pmqn56r4ppx9mwaac3pedtymp5sc06rvp63reu,1085.9586932951
mtc1qxjshmkgzqj8skwhmg58sxvjx3ysxm5yac9gsama,1085.453536663
mtc1q9ghpmggk2qvjzmdjl64rx9yhtwuyr05zvx7glg6,1084.6311066467
mtc1q9ddvthllhnp0gm6dctu27qrej3j84wlp558vjqr,1084.0007546551
mtc1q9sjvmfz3x86d4frec4sdddcqjsz6uxt75l46uej,1082.4448933331
mtc1qyxtcsanex39ek6qpw8a59zkjn89efjsyu39lg4d,1082.2423428362
mtc1qxvdavex2n7acl3a0cr7xxz5rspwz709eu6x4qpr,1080.6329826107
mtc1qyqawq4wpyc3j79g6nxsdj3xs93jwrsp7cq46gzz,1079.208664839
mtc1qxx6d8zrjkryahy6nxazy28uv809uxgwnyyar8hn,1076.1989376912
mtc1q86eczajf4hajc6g0wkll3ly98uxg456acyy94v5,1074.0001315693
mtc1qy93p8htk73wrgj9450tg25vr2v8rrrs9s8allac,1072.7329881889
mtc1q8cvjzjezg6cungjtm6pusng7hh204v9jvkfnf9l,1068.4014004705
mtc1q87emputjfmz6sr0x7pqgn9ptpw4kxt82uz7arp2,1068.4014004705
mtc1qx957kv98ul9f6yq9e47lvezdmytkl9f2qddlv80,1066.6659602156
mtc1qxprglpndl8nvzhhjg28afzc70mx3dehmgfccp45,1066.3820230742
mtc1qxpz0ue8wme4du8yen859l80yule36zf0y9l5n0r,1065.1242832449
mtc1q84ug6lzhkqam708pp6pqh80fkpf5q69lgr9w259,1059.1109027141
mtc1qxtjlpyvhrwvhjsfame4c00g2elykdfdwyg8wj40,1057.5233684958
mtc1q870e69fq959t0rtvvt8wgh4w50f6pxtt5xmzmkl,1056.4624181158
mtc1qxjavaqu6hzuve9fx32enx7hl8lwh2pp6qzhjxxg,1054.6288133563
mtc1qxpupjqg2gjdt2r04jp4v29t8kxp42tp2ym76x2w,1049.0691465232
mtc1qx2kly2z0tz7x0fswqkhux9wh73ypq8y4gljfp83,1041.264457066
mtc1qxvnqc3vu395rx0gj0p840zfnqs7c2szfc8gwm04,1039.6601274453
mtc1qx228cjewm70xr2fyhep2j3degl3kllg3uy8zg8g,1037.0823165421
mtc1qys259lx8uc500y09qx7ke9l530w3xrqyqu9kpwd,1030.8518891798
mtc1q9w4ta0qwk2y9p7uc7f63u95y30cdgumfu48tfry,1029.8990788834
mtc1qxfp6d83k6jddd32nk4uw7nkrd23fr867ckn4c4x,1028.1952245813
mtc1q90a39vsh49weh7udpnqts5j22vswpq8xuc32k2z,1027.7327221904
mtc1qyqcfv4dhuveajpreez3dnfmwj2uexcq0ydrlsu6,1027.3880788736
mtc1q9rpglugkmyr2kf9tqwl5tkm9czf8ajgjuq52t5x,1026.5718473295
mtc1qx046a9r73dkw26acxw4489wd5jylddz0caqvx4k,1022.3741177998
mtc1qy8c35rhtqkhqjdwddjf0l8zcafwt5xh2y8lcjv5,1020.0400517808
mtc1qym0j6cs09jfmctqa2r3kgek890qeuhw0uzrlr89,1019.2549360489
mtc1q9l9m0fxr3ksmrzzkau29hy5dyru92qsvgahz4k3,1018.4912323166
mtc1q9fqr7wkdj42gc36wu09m627lf49mefkgy52x8re,1017.5800229319
mtc1qxmk0annqjl4lswqfq5x0m4hvd4nkalsacc242jx,1017.2338692229
mtc1qxaf568qk66xhsqqlh3a9cvs8nk24glecv45latq,1015.9273595056
mtc1q9c7s7dgrhul4sf0nw56y66agmljewfsvy55tuy5,1014.2218362984
mtc1qyt7jrdqsz6x2ugrf9x8rk33fkq2guqr0g68yeys,1013.6825360503
mtc1qy4dqfw660nac2ttllwx4ymnyjadd2ygruhlkqj2,1010.3323622381
mtc1q8qktvjnr0mn8ke6q76rp0lxk2uh8q7stcel76dh,1009.6740564851
mtc1q8lzycuqplu79h2yccj6dqxtvfz2nsh60s7tplwz,1008.8678270676
mtc1q8dnla06p3t9c029gnlss35y9ylxryhssuwy3wyg,1007.9024118975
mtc1q82ne0758827kazt508l0ep35za6ysxd7urm6dlh,1007.3612000269
mtc1qyqye7w0zpaxntwvh0vp5l3xq8v5q67q0vg3we52,1004.8073792617
mtc1qxje6xkwc2grdwfmyvtm0h5s8fhyddmnrusqqa9n,1003.4372911656
mtc1qxr8reqftyeaejhyta0vrsuq8wphja8gwujv2sh5,1000.9896685069
mtc1q8uu005taxtj8xvysf4qhlutajy0f678q59r9xnv,1000.607185658
mtc1qyzl6ued29s3dhzf9xrnex5g4n3x3xp9qge8ytpa,998.9688687059
mtc1qxrk9kg27kwu57sy37z2f63vljqjmjuauyqal2h9,997.7849555632
mtc1qxszanyss0wk84l4ljspr4jqt3smheeqcs0mejg8,997.3917627287
mtc1q8fcxmewgq6x50kaw3a6cxsphxr0hmccqyjkm6z6,995.1639460221
mtc1q8h4u3hqdvch2ljeuucpjrycu6ld29kgc58vxnsn,992.8678148794
mtc1qy8c2xt7jxc5xd9sqxhevtyfc2t3z7hsavufllw0,991.3325749698
mtc1q9kev2nx4uqrq4fr4r5jxkydvefktt8zqqtfmac3,990.0650111165
mtc1q8h2nxdn5gdru9nump96scthshwe5fkynv9y83dh,989.7111695076
mtc1qyl330dz667umd2ttgt695h2un8fu8ku3c5g66my,986.1291673696
mtc1q8hkvnpafe52p075wjxugnvllmklznskuum5dz23,984.2843120286
mtc1q88njzk8rjl7hufk5lz3vpp862rcmqvzcv4llu97,984.2843120286
mtc1q842eqrp02qj42m89anze7857n3hptznq5jnlhv6,984.0874945298
mtc1qy029gdtd5ep9eu68auts6dcum0sk4wcfsdhxp2a,981.7510834244
mtc1qyxcm8qujsypej5m05ekp0u0nrl3vr5r35tkzzvn,981.6282803043
mtc1qx87xu9x0dxelzczpuhjvkx702a2zfy5aykl4ddz,978.5943517001
mtc1q8c3alu8mkwtp6nzn2rkn2yfg7nnngk0pu8sx50j,972.8922830388
mtc1q8s6tgw2grdxzs4g2dmg2q4qnuqrzrjsz5zrhd69,970.7302928705
mtc1q9mp68cyk6jgcdznrf09n3cqkk5ppd5w85lzmkqh,969.058744685
mtc1q8hexccyjmqwr6w3azcrfcjuvhx8gwl45cumtl22,967.4545551653
mtc1q8wgmxg680lgzc2f490kt2f934yxas3k0yt8p0hz,966.3420553936
mtc1q8mpxsmm9c28jlt6pjs2uq5u25pam0ey85u4cw6l,965.8121348113
mtc1q954wz4yc6lxqddm20azdk5um7s8005ldq6gq274,965.1952568905
mtc1qy3x3fyq966ua85ts9zglwrqqps7u7y96u94c0v4,965.1952568905
mtc1qx9r9ay30eg9epvrl3f47lqygd300ra25gvpuhdr,965.1952568905
mtc1qycac9e99rpjpxaxwvunrglwqv9t7pk55y42gx34,965.1952568905
mtc1q984sqsn29ckl9agzud6s0pvxafx0k07dv9phvj4,961.7285200908
mtc1qxuelgzn0r36wd2rwmwz38v5n78jvqzpyyd9jgcg,958.7742159408
mtc1q8jsk6jp54x9k5n02cepq3tkxczcvm8m9ufxl340,957.4769902847
mtc1qxrl07xvs2w9khjejy7shurwwde7qmavugw94rrl,956.0140637258
mtc1qxd8vcjjskxkg8z5ja767djpky9rv9k34ccvgwsg,955.0485840253
mtc1qxkwu4v80xtajvrj3khmwmx6zh94qay2xc2e5ufw,954.3166473877
mtc1qxks3qsvpdnj0ndzqgpl94xqxry7l4up5cv35qd2,953.7824835424
mtc1qxj6clrsm8x655s3ag233xxavr3mr6gclvt84x6r,953.4361529397
mtc1qyls0qt2yh9gqk3tnzda37md8fc67p432qvutv0z,951.6244479848
mtc1q9yaq0cz64tfxjejwqad2sygtc80myylfut29e6j,950.5241239099
mtc1q9wysajrmvmflkzjpcc5fa2wnyalffem4vmt6y53,950.4718211841
mtc1q8p8h4xu7jcehr8g2524m68qqvflsd8ksc635zye,947.05748829
mtc1qxsurz209ydvdvg509e7y0yl97km5t7vwuysl5f5,946.0683220083
mtc1qyx9umpl89zyn2p9vve8ux0x9trm66fxh5qr92tu,944.8195102735
mtc1q9s54m9r7pyr2n4kszpw6ydvt7ejgkclrutfau9a,942.8966787651
mtc1q8v8ksprp9dr8x8ycgp6rpql5jeuysa4s5uhnl33,942.3741411024
mtc1q8se9hw50nwk6fztqfqkhjr35706jydqm5fannue,942.1589916309
mtc1q88ff78dahm695ntnaxuvkvh0m84rtpleuc3gr3l,940.4608685368
mtc1q92jwdrfhzlu6z9cjq5xv0lvyxs3jf0gfgyf47dk,937.3389812138
mtc1qxqc0ltvpc8szznrde5nkdvm2n63m5cjrywps7wj,934.866001986
mtc1qy74k3q2pjjgp4qtz7h3xlzpl7r3nj3rzyrkdrqa,934.3506239287
mtc1q93nx8axsjec69ez8u9h3t6ymxt7hz62gq5su6cu,934.2610989307
mtc1q96f7flwf5u8cfcyrtmzftdng4u8hcpdjvagkmph,933.3497772051
mtc1q9qrz0e74z75lxu66vkdvf0ll05ngmfa0yncaukl,933.2589409521
mtc1qysglfsjxlmtgzw4emxza5ta732eahx7qsp7hm2x,932.2240844201
mtc1q9u3the093k4weyrpuj2gg39gt89aqjjwqjhrwks,931.464014774
mtc1q905gyj0hwfxlkqvcnlug6kmg0qd99devgrehc4n,927.0161655315
mtc1qxq9ue94v6fzs2604lh2syy00gd2prk8y5h6yqh2,923.9928017933
mtc1qyuqnj65t9aty0fyvzan9tryzd44ev822c206zta,922.6042156458
mtc1q8xmwf9ze4h4t7xpzhdlms7yd4j23mvwevau5a49,920.4982414988
mtc1qxf8skvt9sptupjlf4qc4t4evse4e7fmaqpsdda6,917.9993056265
mtc1qym6n9fa5pap6jxr9dljjajgzd52em0hxvr0luzp,916.5840094277
mtc1q8g6aeqfwf6gcdcrmqy98skvre0ldmg4vqcpngdh,915.6076413721
mtc1q8st6arz9npaq3syesv9hpd9tvztnn3k8v8d33x8,914.617093037
mtc1q8dv3rsjsgl6pg49uwu76792wt7vkj7e750x0jm2,908.9601687872
mtc1q8fv45yw9ngv07wcn5zz3tc4mdpuzyd3ecfrddaq,906.6909101994
mtc1q8p2ygw0g44nx009whff9xkdwhaklhcqdqqg9a0m,903.7389274492
mtc1q9pah4xaf35p8ms7hujh2z5kx2yn7vg2eq65dzuj,903.0569873569
mtc1q967sahlq8cy4juaaml5l59hdmaqgnju8yk765uz,899.9457506701
mtc1qx622js23rd2c4dgq7d2g7haaajcjt6jyg26h665,899.4237439667
mtc1q9j73yl8fxez4pdef0k0d8tq5dz9uf7755mjk687,899.3360384086
mtc1qylf5zuur7uelz4fjhq5dqdvl879074yd59ahr0l,897.7330332063
mtc1qyl33wj9tc2uspejtkysh7uq9fp3we033gp97um9,895.9539153391
mtc1qyvrn6jr2rlvlee58nwvawedhz9rl84wcu0fenus,892.6236158683
mtc1qycpzespy73q4qlcpyp4z7hkflc356w2hqzhjq9q,878.7539646237
mtc1q9h385kdte8hsvtn7rq23w6qqf42ljpkpshhcdnx,873.9126699548
mtc1q97tpkhrcjj6j89q2cwz8ehdeaata7f09vy5encv,871.83237757
mtc1q85ywnjuud6e8qhupjg7amq5470znv4mzqsg6hc8,869.8304810973
mtc1qycuu7gp3d0hypthtwnapswtals2uqar3u9k8uen,869.4849267545
mtc1q9l74lkk9a50zw4ffcn8z6972f2ffnvsv5c79v4m,865.8155119811
mtc1q9ygakjacypagsqrp60jn3q0tdkqu7yrvc9uzfjz,862.037147025
mtc1q8kfprgyndskesxn5hxd2l0jrtp3jzydeu20598a,856.475443034
mtc1qxcvrgfls6w8y9nnq9n0th4wavv6l9l8yygu0699,856.0080478222
mtc1qxzufsnhrf53qpm082q528ychufhrysneql9usd9,854.7211203763
mtc1qyzrgttumv799dalrmnlxestxna5efk94clcj8z5,854.0111117197
mtc1q9sfvxm2mfrdg3hyv9amnznd4ej590jspv0lzs77,853.9426757156
mtc1q9wpcpucyfg52lpwtq5u3py3kdz8ah2xnsgw0ahf,853.4711425001
mtc1q8rck5xwn8692dmr6qnt226naz4pte2srqxmhv24,853.4711425001
mtc1qx9qra858wqy9deztrfz7x5s3qm4am8xpqa0prr5,851.7807555672
mtc1qx7t0jtpy9pkpknxvlt0n55echwg5ym9g55xk63r,850.2259270894
mtc1q92x739f5u4tpqk3y5q9z486k946fdldus5x7ea8,849.9439484872
mtc1q8m79k4z2kh2tu7jua3940qs6t5fu9szquylmrg0,849.8874993465
mtc1qxaudjgqprkztsn9arj455537tud2zpp0c7vhrm5,849.4038817255
mtc1q9cxgxydhkvqhtqfru8zy4l2vppj6lrs7upj2d8e,844.6831968975
mtc1qy8ufqd6qrnjr62ywue5pud9wwzh50d7eccjy3rj,843.5481242402
mtc1q9a48n355nlfxh4v46za6zj654y87qx485s8nv2e,843.3006826527
mtc1qygrcftvyhcq478x99ry8jv4kapy2dw8gy2qzxqp,841.6747578351
mtc1q8sc0vp4fnhgjdulgzsm4zuwhx0c64da8g7q0ccg,841.3385188272
mtc1q9k7l9djltuvxguhjwx62q64c4hy3s54t5gjwuj7,840.785310678
mtc1q8narn902plerfdztczua5rhx2t673yuuclc5222,840.2000113826
mtc1qxf9wrskw2e7fx02n9yg7jka7m54xr529qamumqm,840.0357791748
mtc1q8gthp4c6j2qlqn8l6jhwk0yymvmaqcv85r7ffrq,839.9602259645
